
Connected to: Oracle Database 11g Express Edition Release 11.2.0.2.0 - Production

Export file created by EXPORT:V11.02.00 via conventional path
. . importing table               "ETS_APLCTN_USR"          1 rows imported
. . importing table                    "ETS_CNTRY"          1 rows imported
. . importing table                     "ETS_CUST"         12 rows imported
. . importing table                "ETS_CUST_LNKG"         12 rows imported
. . importing table                 "ETS_CUST_TYP"          5 rows imported
. . importing table            "ETS_DSCRT_ORD_ITM"          0 rows imported
. . importing table                    "ETS_PHONE"         53 rows imported
. . importing table                     "ETS_PROD"          8 rows imported
. . importing table                      "ETS_SKU"         28 rows imported
. . importing table            "EVNT_OTCM_STS_TYP"          4 rows imported
. . importing table                          "FRM"        239 rows imported
. . importing table                      "FRM_TYP"          3 rows imported
. . importing table                   "GLBL_TM_ZN"          4 rows imported
. . importing table                         "GNDR"          2 rows imported
. . importing table                     "HIER_TYP"          3 rows imported
. . importing table                      "HLD_TYP"          0 rows imported
. . importing table                   "INTL_CNTNT"         70 rows imported
. . importing table                         "LANG"          8 rows imported
. . importing table                     "LNKG_TYP"          1 rows imported
. . importing table               "LOGOUT_RSN_TYP"          2 rows imported
. . importing table         "MBRSHP_DSCRT_ORD_ITM"          0 rows imported
. . importing table                      "MIL_STS"          8 rows imported
. . importing table                          "ORG"         58 rows imported
. . importing table                      "ORG_ADR"         54 rows imported
. . importing table                    "ORG_CNTCT"          0 rows imported
. . importing table                  "ORG_HLD_STS"          0 rows imported
. . importing table                     "ORG_LNKG"          0 rows imported
. . importing table                    "ORG_PHONE"         54 rows imported
. . importing table                 "ORG_REL_HIER"          0 rows imported
. . importing table                  "ORG_REL_TYP"          0 rows imported
. . importing table                  "ORG_RLE_TYP"          2 rows imported
. . importing table                          "PGM"          9 rows imported
. . importing table          "PGM_ACMDTN_DLVY_MDE"         15 rows imported
. . importing table                 "PGM_CLMN_RUL"          0 rows imported
. . importing table             "PGM_CLMN_RUL_TYP"          0 rows imported
. . importing table          "PGM_DMGRPH_QSTN_SET"          1 rows imported
. . importing table                    "PHONE_TYP"          4 rows imported
. . importing table     "RSCHDL_TST_DSCRT_ORD_ITM"          0 rows imported
. . importing table               "RSTRCT_ACS_RSN"          1 rows imported
. . importing table                          "RUL"          4 rows imported
. . importing table               "RUL_ALWBL_PARM"          4 rows imported
. . importing table                     "RUL_PARM"          4 rows imported
. . importing table                "RUL_PARM_DFLT"          0 rows imported
. . importing table                      "RUL_SET"          4 rows imported
. . importing table                "RUL_SET_CNFGN"          2 rows imported
. . importing table            "RUL_SET_CNFGN_DTL"          4 rows imported
. . importing table       "RUL_SET_CNFGN_PARM_VAL"          4 rows imported
. . importing table                  "RUL_SET_TYP"          2 rows imported
. . importing table          "SANDBOX_ITEM_ACTION"          0 rows imported
. . importing table                   "SCHDLG_TYP"          2 rows imported
. . importing table                    "SCRG_VNDR"          0 rows imported
. . importing table           "SEQUENCE_GENERATOR"         58 rows imported
. . importing table            "SVC_DSCRT_ORD_ITM"          0 rows imported
. . importing table                      "SVC_SKU"          0 rows imported
. . importing table              "TRNSCTN_STS_TYP"          0 rows imported
. . importing table                  "TRNSCTN_TYP"          0 rows imported
. . importing table                      "TRNSLTN"         70 rows imported
. . importing table                          "TST"          5 rows imported
. . importing table                     "TST_CNTR"         54 rows imported
. . importing table               "TST_CNTR_ADMIN"         11 rows imported
. . importing table            "TST_CNTR_DLVY_MDE"         98 rows imported
. . importing table                 "TST_CNTR_PGM"         54 rows imported
. . importing table                 "TST_CNTR_TYP"          1 rows imported
. . importing table               "TST_DMGRPH_RSP"          0 rows imported
. . importing table            "TST_DSCRT_ORD_ITM"          0 rows imported
. . importing table       "TST_DSCRT_ORD_ITM_BKNG"          0 rows imported
. . importing table                      "TST_SKU"          0 rows imported
. . importing table                  "TST_STS_TYP"          3 rows imported
. . importing table      "TST_TKR_SCR_STS_RSN_TYP"          0 rows imported
. . importing table          "TST_TKR_SCR_STS_TYP"          0 rows imported
. . importing table                  "TST_TKR_TST"          8 rows imported
. . importing table                    "TST_VARTN"         20 rows imported
About to enable constraints...
Import terminated successfully without warnings.
